time,x-acceleration,y-acceleration,z-acceleration
8.400,-0.808,0.357,1.148
8.420,-0.870,0.375,1.181
8.440,-0.827,0.381,1.139
8.460,-0.833,0.399,1.131
8.480,-0.881,0.436,1.191
8.500,-0.935,0.462,1.243
8.520,-0.953,0.474,1.245
8.540,-0.991,0.492,1.263
8.560,-1.042,0.505,1.301
8.580,-1.065,0.508,1.314
8.600,-1.005,0.490,1.268
8.620,-0.939,0.463,1.192
8.640,-0.901,0.444,1.134
8.660,-0.913,0.443,1.136
8.680,-0.968,0.453,1.186
8.700,-0.985,0.447,1.212
8.720,-0.958,0.437,1.177
8.740,-0.932,0.431,1.126
8.760,-0.908,0.427,1.081
8.780,-0.910,0.433,1.055
8.800,-0.852,0.433,0.946
8.820,-0.805,0.418,0.856
8.840,-0.752,0.380,0.757
8.860,-0.691,0.333,0.672
8.880,-0.640,0.299,0.605
8.900,-0.586,0.276,0.555
8.920,-0.553,0.255,0.534
8.940,-0.518,0.237,0.517
8.960,-0.460,0.216,0.475
8.980,-0.393,0.199,0.421
9.000,-0.333,0.178,0.354
9.020,-0.287,0.164,0.283
9.040,-0.236,0.148,0.223
9.060,-0.213,0.145,0.171
9.080,-0.249,0.163,0.118
9.100,-0.203,0.127,0.099
9.120,-0.254,0.156,0.165
9.140,-0.309,0.168,0.237
9.160,-0.306,0.161,0.283
9.180,-0.355,0.161,0.320
9.200,-0.459,0.202,0.394
9.220,-0.520,0.222,0.515
9.240,-0.597,0.262,0.594
9.260,-0.640,0.291,0.672
9.280,-0.675,0.313,0.743
9.300,-0.731,0.347,0.804
9.320,-0.704,0.353,0.831
9.340,-0.669,0.352,0.833
9.360,-0.688,0.390,0.862
9.380,-0.746,0.421,0.953
9.400,-0.757,0.422,0.984
9.420,-0.743,0.416,0.969
9.440,-0.730,0.411,1.045
9.460,-0.769,0.391,1.119
9.480,-0.744,0.361,1.107
9.500,-0.718,0.353,1.133
9.520,-0.750,0.364,1.248
9.540,-0.815,0.379,1.359
9.560,-0.863,0.399,1.444
9.580,-0.926,0.433,1.499
9.600,-0.911,0.446,1.481
9.620,-0.833,0.419,1.455
9.640,-0.779,0.398,1.310
9.660,-0.730,0.382,1.212
9.680,-0.744,0.395,1.167
9.700,-0.789,0.425,1.176
9.720,-0.807,0.442,1.181
9.740,-0.807,0.444,1.154
9.760,-0.789,0.433,1.095
