time,x-acceleration,y-acceleration,z-acceleration
9.200,1.205,0.527,-0.067
9.220,1.188,0.527,-0.062
9.240,1.171,0.533,-0.062
9.260,1.144,0.534,-0.058
9.280,1.109,0.526,-0.050
9.300,1.076,0.517,-0.044
9.320,1.060,0.518,-0.042
9.340,1.042,0.516,-0.042
9.360,1.019,0.514,-0.039
9.380,0.999,0.510,-0.034
9.400,0.935,0.494,-0.019
9.420,0.891,0.474,-0.012
9.440,0.851,0.454,-0.010
9.460,0.810,0.435,-0.010
9.480,0.775,0.423,-0.010
9.500,0.741,0.412,-0.014
9.520,0.710,0.396,-0.015
9.540,0.677,0.380,-0.015
9.560,0.630,0.353,-0.020
9.580,0.585,0.329,-0.018
9.600,0.551,0.316,-0.017
9.620,0.514,0.299,-0.021
9.640,0.469,0.276,-0.018
9.660,0.429,0.263,-0.018
9.680,0.411,0.258,-0.014
9.700,0.399,0.254,-0.013
9.720,0.385,0.253,-0.010
9.740,0.381,0.256,-0.008
9.760,0.406,0.264,-0.005
9.780,0.456,0.284,-0.003
9.800,0.517,0.314,-0.005
9.820,0.599,0.357,-0.010
9.840,0.696,0.399,-0.011
9.860,0.790,0.422,-0.004
9.880,0.859,0.435,0.004
9.900,0.896,0.433,0.006
9.920,0.881,0.415,0.000
9.940,0.861,0.385,-0.006
9.960,0.881,0.317,-0.010
9.980,0.876,0.281,-0.006
10.000,0.924,0.224,0.003
10.020,1.003,0.198,0.001
10.040,1.062,0.268,0.018
10.060,0.923,0.343,0.016
10.080,0.866,0.416,0.015
10.100,0.837,0.436,0.020
10.120,0.789,0.454,0.021
10.140,0.739,0.430,0.024
10.160,0.706,0.395,0.017
10.180,0.770,0.407,0.021
10.200,0.795,0.388,0.018
10.220,0.817,0.369,0.019
10.240,0.844,0.358,0.019
10.260,0.837,0.359,0.015
10.280,0.814,0.373,0.007
10.300,0.784,0.380,0.002
10.320,0.745,0.376,0.001
10.340,0.718,0.365,-0.003
10.360,0.711,0.363,-0.007
10.380,0.718,0.372,-0.007
10.400,0.724,0.378,-0.009
10.420,0.733,0.375,-0.011
10.440,0.752,0.376,-0.007
10.460,0.760,0.378,-0.005
10.480,0.753,0.375,-0.006
10.500,0.744,0.370,-0.003
10.520,0.742,0.370,-0.003
10.540,0.740,0.368,-0.004
10.560,0.727,0.368,0.001
10.580,0.719,0.370,0.003
10.600,0.724,0.376,0.004
10.620,0.723,0.375,0.005
10.640,0.708,0.366,0.010
10.660,0.680,0.352,0.013
10.680,0.660,0.344,0.014
10.700,0.662,0.350,0.010
10.720,0.691,0.364,0.004
10.740,0.715,0.372,0.000
10.760,0.717,0.371,0.001
10.780,0.723,0.373,-0.003
10.800,0.745,0.384,-0.009
10.820,0.780,0.404,-0.013
10.840,0.802,0.418,-0.018
10.860,0.804,0.423,-0.020
10.880,0.818,0.434,-0.021
10.900,0.832,0.442,-0.022
10.920,0.836,0.436,-0.022
10.940,0.847,0.434,-0.023
10.960,0.871,0.437,-0.020
10.980,0.882,0.435,-0.016
11.000,0.892,0.436,-0.012
11.020,0.892,0.440,-0.008
11.040,0.872,0.439,-0.009
11.060,0.878,0.439,-0.008
11.080,0.903,0.444,-0.006
11.100,0.922,0.433,-0.001
11.120,0.923,0.411,0.008
11.140,0.924,0.394,0.015
11.160,0.941,0.392,0.017
11.180,0.972,0.401,0.019
11.200,1.018,0.405,0.020
11.220,1.035,0.415,0.019
11.240,1.036,0.414,0.015
11.260,1.046,0.418,0.012
11.280,1.073,0.431,0.013
11.300,1.115,0.451,0.014
11.320,1.149,0.473,0.014
11.340,1.171,0.487,0.015
11.360,1.194,0.499,0.011
11.380,1.218,0.523,0.011
11.400,1.222,0.530,0.009
11.420,1.232,0.534,0.006
11.440,1.226,0.531,0.004
11.460,1.219,0.525,0.001
11.480,1.195,0.521,-0.003
11.500,1.184,0.520,-0.002
11.520,1.163,0.517,-0.001
11.540,1.144,0.514,-0.004
11.560,1.123,0.507,-0.003
11.580,1.102,0.494,-0.001
11.600,1.078,0.484,0.002
11.620,1.060,0.478,0.001
11.640,1.041,0.474,0.003
11.660,1.022,0.465,0.003
11.680,1.000,0.456,0.003
11.700,0.977,0.444,0.003
11.720,0.952,0.432,-0.000
11.740,0.928,0.425,-0.004
11.760,0.920,0.425,-0.009
11.780,0.917,0.424,-0.013
11.800,0.893,0.415,-0.017
11.820,0.843,0.395,-0.019
